date,code,action,price,shares,pnl,reason
2023-12-12,000858,buy,125.4261703491211,1500,0.0,
2023-12-12,601857,buy,6.2217559814453125,31100,0.0,
2023-12-12,600028,buy,4.9252729415893555,39300,0.0,
2023-12-26,601166,sell,12.693099021911621,15200,-397.5196838378906,
2023-12-26,000858,sell,120.9421615600586,1500,-6726.01318359375,
2023-12-26,601857,sell,6.293788433074951,31100,2240.2092456817627,
2023-12-26,600028,sell,4.916169166564941,39300,-357.77835845947266,
2023-12-26,600887,buy,23.33544921875,8200,0.0,
2023-12-26,601668,buy,4.276298522949219,44900,0.0,
2023-12-26,000651,buy,27.39249610900879,7000,0.0,
2023-12-26,300059,buy,13.605710983276367,14100,0.0,
2024-01-10,600887,sell,24.022584915161133,8200,5634.512710571289,
2024-01-10,000651,sell,29.030696868896484,7000,11467.405319213867,
2024-01-10,300059,sell,12.900083541870117,14100,-9949.346923828125,
2024-01-10,601166,buy,12.736686706542969,15300,0.0,
2024-01-10,002415,buy,28.487516403198242,6800,0.0,
2024-01-10,601318,buy,34.307373046875,5600,0.0,
2024-01-24,601318,sell,36.439109802246094,5600,11937.725830078125,
2024-01-24,601668,sell,4.421565532684326,44900,6522.488737106323,
2024-01-24,600000,sell,6.281253814697266,31400,-4702.965831756592,
2024-01-24,601166,sell,13.338213920593262,15300,9203.366374969482,
2024-01-24,002415,sell,29.454307556152344,6800,6574.179840087891,
2024-01-24,000858,buy,115.296630859375,1700,0.0,
2024-01-24,601012,buy,21.51888656616211,9300,0.0,
2024-01-24,600519,buy,1512.4935302734375,100,0.0,
2024-01-24,002352,buy,35.25437927246094,5700,0.0,
2024-01-24,000538,buy,43.85982894897461,4500,0.0,
2024-02-07,600519,sell,1591.550537109375,100,7905.70068359375,
2024-02-07,000858,sell,120.53697967529297,1700,8908.592987060547,
2024-02-07,601012,sell,19.532983779907227,9300,-18468.89591217041,
2024-02-07,000538,sell,44.839935302734375,4500,4410.478591918945,
2024-02-07,600309,buy,70.50419616699219,2800,0.0,
2024-02-07,002594,buy,58.42885208129883,3400,0.0,
2024-02-07,601233,buy,12.813989639282227,15800,0.0,
2024-02-07,300059,buy,13.049159049987793,15500,0.0,
2024-02-29,601233,sell,13.43641185760498,15800,9834.271049499512,
2024-02-29,600309,sell,76.46365356445312,2800,16686.480712890625,
2024-02-29,600048,buy,9.105729103088379,23900,0.0,
2024-02-29,002475,buy,27.141143798828125,8000,0.0,
2024-03-14,002594,sell,69.01087188720703,3400,35978.86734008789,
2024-03-14,600048,sell,9.105729103088379,23900,0.0,
2024-03-14,300059,sell,13.546080589294434,15500,7702.28385925293,
2024-03-14,601601,buy,21.6382999420166,10200,0.0,
2024-03-14,300750,buy,174.396240234375,1200,0.0,
2024-03-14,603259,buy,50.92603302001953,4300,0.0,
2024-03-28,603259,sell,44.75894546508789,2100,-12950.883865356445,减仓
2024-03-28,601601,sell,21.179502487182617,10200,-4679.734039306641,
2024-03-28,300750,sell,179.11172485351562,1200,5658.58154296875,
2024-03-28,603259,sell,44.75894546508789,2200,-13567.59262084961,
2024-03-28,002475,sell,29.276615142822266,8000,17083.770751953125,
2024-03-28,600585,buy,20.453994750976562,10600,0.0,
2024-03-28,601100,buy,48.9676513671875,4400,0.0,
2024-03-28,600030,buy,18.32762908935547,11800,0.0,
2024-03-28,300059,buy,12.800698280334473,17000,0.0,
2024-04-15,600585,sell,20.895845413208008,10600,4683.61701965332,
2024-04-15,601100,sell,51.52443313598633,4400,11249.839782714844,
2024-04-15,600048,buy,7.390831470489502,30700,0.0,
2024-04-15,601318,buy,34.797218322753906,6500,0.0,
2024-04-29,600048,sell,8.649044036865234,30700,38627.125787734985,
2024-04-29,601318,sell,38.171714782714844,6500,21934.226989746094,
2024-04-29,603259,buy,42.41774368286133,6000,0.0,
2024-04-29,601012,buy,18.772214889526367,13700,0.0,
2024-05-30,002352,sell,35.09000778198242,5700,-936.9174957275391,
2024-05-30,601100,buy,48.61767578125,4100,0.0,
2024-06-14,601012,sell,16.519548416137695,6800,-15318.132019042969,减仓
2024-06-14,601100,sell,49.803707122802734,4100,4862.728500366211,
2024-06-14,600519,buy,1446.44970703125,200,0.0,
2024-06-28,300059,sell,10.52900218963623,8500,-19309.41677093506,减仓
2024-06-28,601012,sell,13.851919174194336,6900,-33950.040435791016,止损
2024-06-28,600519,sell,1393.228515625,200,-10644.23828125,
2024-06-28,603259,sell,38.23208236694336,6000,-25113.967895507812,
2024-06-28,603288,buy,33.309913635253906,7200,0.0,
2024-06-28,601100,buy,45.95875549316406,5200,0.0,
2024-06-28,600276,buy,38.132877349853516,6300,0.0,
2024-07-12,300059,sell,10.329588890075684,4200,-10378.659439086914,减仓
2024-07-12,603288,sell,33.474185943603516,7200,1182.7606201171875,
2024-07-12,601100,sell,43.2256965637207,5200,-14211.906433105469,
2024-07-12,300059,sell,10.329588890075684,4300,-10625.770378112793,
2024-07-12,600276,sell,41.12154769897461,6300,18828.62319946289,
2024-07-12,600519,buy,1404.080810546875,100,0.0,
2024-07-12,002415,buy,28.95635986328125,7000,0.0,
2024-07-12,603259,buy,37.85161590576172,5300,0.0,
