date,code,action,price,shares,pnl,fee,reason
2024-03-04,600089,buy,15.19918934,7500,0.0,113.99392005,
2024-03-04,600460,buy,21.42529918,5300,0.0,113.55408565399999,
2024-03-04,600196,buy,25.052844,4500,0.0,112.737798,
2024-03-04,600415,buy,8.22392856,13900,0.0,114.31260698399998,
2024-03-04,600219,buy,2.7295695,42000,0.0,114.64191900000002,
2024-03-18,600066,sell,17.12760928,9400,54357.79529876802,160.99952723200002,
2024-03-18,600188,sell,15.8355056,6400,-6628.796323840026,101.34723584,
2024-03-18,600150,sell,34.65578384,3100,-5583.086247904008,107.43292990399999,
2024-03-18,600089,sell,15.42128677,7500,1550.0710742250085,115.659650775,
2024-03-18,600460,sell,21.55508897,5300,573.6439154590043,114.24197154100001,
2024-03-18,600196,sell,24.52521,4500,-2484.7164449999837,110.36344500000001,
2024-03-18,600415,sell,8.82708048,13900,8261.115269328002,122.696418672,
2024-03-18,600219,sell,2.8942102,42000,6793.352571599986,121.5568284,
2024-03-18,600362,buy,21.49391712,5500,0.0,118.21654416,
2024-03-18,600233,buy,14.07012633,8500,0.0,119.596073805,
2024-03-18,600183,buy,17.5185333,6800,0.0,119.12602644000002,
2024-03-18,600009,buy,36.81360525,3200,0.0,117.8035368,
2024-03-18,600436,buy,227.8283837,500,0.0,113.91419185,
2024-03-18,600176,buy,9.72547452,12300,0.0,119.62333659600002,
2024-03-18,600085,buy,41.46194028,2800,0.0,116.093432784,
2024-03-18,600029,buy,5.8,20600,0.0,119.48,
2024-04-01,600276,sell,45.92600208,2600,11893.533698592,119.40760540800001,
2024-04-01,600362,sell,21.9983376,5500,2653.321783200008,120.9908568,
2024-04-01,600233,sell,14.9358339,8500,7231.559756850009,126.95458815,
2024-04-01,600183,sell,16.7589221,6800,-5279.316830280019,113.96067027999999,
2024-04-01,600009,sell,35.83582025,3200,-3243.5866248000093,114.67462479999999,
2024-04-01,600436,sell,227.2854273,500,-385.12091364998196,113.64271365,
2024-04-01,600085,sell,40.1740636,2800,-3718.5420820800064,112.48737808,
2024-04-01,600029,sell,5.73,20600,-1560.037999999986,118.03800000000001,
2024-04-01,600309,buy,81.27444845,1400,0.0,113.78422782999999,
2024-04-01,600066,buy,18.46131656,6400,0.0,118.152425984,
2024-04-01,600036,buy,28.766448,4100,0.0,117.9424368,
2024-04-01,600489,buy,12.7610612,9300,0.0,118.67786916,
2024-04-01,600426,buy,25.3758729,4600,0.0,116.72901534,
2024-04-01,600031,buy,14.28295064,8300,0.0,118.548490312,
2024-04-01,600150,buy,36.9549859,3200,0.0,118.25595487999999,
2024-04-01,600346,buy,13.26834589,8900,0.0,118.08827842100001,
2024-04-17,600160,sell,23.15759571,6000,30397.247665739997,138.94557426,
2024-04-17,600309,sell,83.70643372,1400,3287.5903707920224,117.189007208,
2024-04-17,600489,sell,12.6658294,9300,-1003.4479534200073,117.79221342,
2024-04-17,600426,sell,26.55504915,4600,5302.05752391,122.15322609,
2024-04-17,600150,sell,38.84960734,3200,5938.469864512008,124.318743488,
2024-04-17,600346,sell,14.60726797,8900,11786.401827067006,130.00468493300002,
2024-04-17,600050,buy,4.5415004,27900,0.0,126.70786116000002,
2024-04-17,600061,buy,6.05419632,20900,0.0,126.53270308799999,
2024-04-17,600019,buy,6.65209741,19000,0.0,126.38985079,
2024-04-17,600161,buy,23.2888286,5400,0.0,125.75967443999998,
2024-04-17,600030,buy,17.1837961,7300,0.0,125.44171152999999,
2024-04-17,600406,buy,24.2244149,5200,0.0,125.96695748,
2024-05-06,600176,sell,11.82033794,12300,25621.42990933798,145.390156662,
2024-05-06,600050,sell,4.3907452,27900,-4328.571871080028,122.50179107999999,
2024-05-06,600061,sell,6.23736468,20900,3697.8578021880094,130.36092181200002,
2024-05-06,600019,sell,6.43066837,19000,-4329.334459029997,122.18269903000001,
2024-05-06,600161,sell,24.22201892,5400,4908.428825832016,130.798902168,
2024-05-06,600406,sell,21.93945052,5200,-11995.899918703988,114.08514270400002,
2024-05-06,600183,buy,18.60097926,6800,0.0,126.48665896799999,
2024-05-06,600085,buy,42.8651492,2900,0.0,124.30893268,
2024-05-06,600436,buy,235.5655124,500,0.0,117.7827562,
2024-05-06,600309,buy,90.0639643,1400,0.0,126.08955002,
2024-05-06,600048,buy,8.22963947,15500,0.0,127.55941178500001,
2024-05-06,600276,buy,46.75885704,2700,0.0,126.24891400800001,
2024-05-20,600031,sell,16.12314388,8300,15139.781797796008,133.822094204,
2024-05-20,600085,sell,44.3548573,2900,4191.524403830001,128.62908617,
2024-05-20,600436,sell,230.3880353,500,-2703.9325676499866,115.19401765,
2024-05-20,600309,sell,87.99701885,1400,-3016.9194563899946,123.19582639000001,
2024-05-20,600029,buy,5.97,21700,0.0,129.549,
2024-05-20,600489,buy,14.83711444,8700,0.0,129.082895628,
2024-05-20,600362,buy,26.45405184,4900,0.0,129.62485401600003,
2024-05-20,600233,buy,16.32477132,7900,0.0,128.965693428,
2024-06-03,600066,sell,22.70522576,6400,27015.705435136013,145.31344486400002,
2024-06-03,600036,sell,30.09724875,4100,5332.884355125003,123.398719875,
2024-06-03,600030,sell,17.49709183,7300,2159.330058641004,127.728770359,
2024-06-03,600183,sell,19.5834564,6800,6547.677048480007,133.16750352,
2024-06-03,600048,sell,9.54377216,15500,20221.12822651997,147.92846848,
2024-06-03,600029,sell,5.83,21700,-3164.5109999999986,126.511,
2024-06-03,600489,sell,13.5705315,8700,-11137.335202050002,118.06362405,
2024-06-03,600362,sell,23.51159904,4900,-14533.225555296012,115.20683529600001,
2024-06-03,600233,sell,15.47809029,7900,-6811.057050290998,122.27691329100001,
2024-06-03,600161,buy,24.61494116,5200,0.0,127.997694032,
2024-06-03,600039,buy,7.19901744,17900,0.0,128.86241217600002,
2024-06-03,600025,buy,9.87324075,13000,0.0,128.35212975000002,
2024-06-03,600415,buy,7.79310576,16500,0.0,128.58624504000002,
2024-06-03,600150,buy,37.3003596,3400,0.0,126.82122264000002,
2024-06-03,600460,buy,17.80116889,7200,0.0,128.168416008,
2024-06-03,600104,buy,13.9323456,9200,0.0,128.17757952,
2024-06-03,600482,buy,19.91217991,6400,0.0,127.437951424,
2024-06-03,600196,buy,22.844598,5600,0.0,127.9297488,
2024-06-18,600276,sell,41.61300318,2700,-14006.160530586,112.355108586,
2024-06-18,600025,sell,10.10441907,13000,2873.9607120900037,131.35744791000002,
2024-06-18,600150,sell,38.35621634,3400,3459.5017804439995,130.411135556,
2024-06-18,600460,sell,19.12901828,7200,9422.786676384014,137.728931616,
2024-06-18,600104,sell,13.89364464,9200,-483.8703626880015,127.821530688,
2024-06-18,600482,sell,18.36160109,6400,-10041.218694975993,117.51424697600001,
2024-06-18,600196,sell,22.385361,5600,-2697.0852216000058,125.3580216,
2024-06-18,600183,buy,20.8165248,6100,0.0,126.98080128000001,
2024-06-18,600030,buy,17.76291851,7100,0.0,126.116721421,
2024-06-18,600406,buy,24.0513376,5200,0.0,125.06695552000001,
2024-06-18,600061,buy,5.784264,21900,0.0,126.67538160000001,
2024-06-18,600377,buy,11.34633792,11100,0.0,125.94435091199999,
2024-06-18,600029,buy,5.95,21300,0.0,126.735,
2024-06-18,600066,buy,23.99234908,5200,0.0,124.760215216,
2024-07-02,600161,sell,24.6262488,5200,-69.25676576000114,128.05649376,
2024-07-02,600039,sell,7.07504912,17900,-2345.67630724801,126.643379248,
2024-07-02,600415,sell,7.26028333,16500,-8911.364769945008,119.79467494500001,
2024-07-02,600183,sell,19.6805484,6100,-7049.507385240009,120.05134524,
2024-07-02,600030,sell,17.26924039,7100,-3627.726258768991,122.611606769,
2024-07-02,600406,sell,23.68280904,5200,-2039.4991190080182,123.150607008,
2024-07-02,600061,sell,5.46612948,21900,-7086.854223611997,119.70823561200001,
2024-07-02,600377,sell,12.27009405,11100,10117.494999045011,136.198043955,
2024-07-02,600029,sell,5.91,21300,-977.8830000000016,125.883,
2024-07-02,600066,sell,23.21451916,5200,-4165.431083632007,120.71549963199999,
2024-07-02,600036,buy,30.916881,4000,0.0,123.66752400000001,
2024-07-02,600150,buy,40.5567402,3000,0.0,121.67022060000001,
2024-07-02,600050,buy,4.4661228,27900,0.0,124.60482612,
2024-07-02,600025,buy,10.9864726,11300,0.0,124.14714038000001,
2024-07-02,600010,buy,1.43,87200,0.0,124.696,
2024-07-02,600346,buy,13.38091606,9300,0.0,124.44251935800001,
2024-07-02,600018,buy,5.73364194,21700,0.0,124.42003009800001,
2024-07-02,600160,buy,24.29959532,5100,0.0,123.927936132,
2024-07-02,600111,buy,17.528238,7100,0.0,124.45048980000001,
2024-07-02,600426,buy,25.43047828,4900,0.0,124.609343572,
2024-07-16,600150,sell,41.13894158,3000,1623.187315260002,123.41682474,
2024-07-16,600050,sell,4.5320782,27900,1713.710678219999,126.44498178,
2024-07-16,600025,sell,11.5059044,11300,5739.56262027999,130.01671972,
2024-07-16,600010,sell,1.42,87200,-995.8239999999932,123.824,
2024-07-16,600346,sell,13.82469554,9300,3998.5794954779994,128.569668522,
2024-07-16,600018,sell,5.74322997,21700,83.43216065099114,124.62809034899999,
2024-07-16,600160,sell,20.6280074,5100,-18830.30122974,105.20283774,
2024-07-16,600111,sell,17.0588208,7100,-3453.979747680016,121.11762768,
2024-07-16,600426,sell,25.53651894,4900,394.4702911940112,125.12894280600001,
2024-07-16,600183,buy,22.9428396,5300,0.0,121.59704988,
2024-07-16,600482,buy,22.06139992,5600,0.0,123.543839552,
2024-07-16,600436,buy,212.32455958,500,0.0,106.16227979,
2024-07-16,600489,buy,17.01792266,7200,0.0,122.529043152,
2024-07-16,600030,buy,17.78190613,6900,0.0,122.69515229699999,
2024-07-16,600276,buy,40.80270285,3000,0.0,122.40810855000001,
2024-07-16,600029,buy,5.79,21300,0.0,123.327,
2024-07-16,600161,buy,24.32027136,5000,0.0,121.60135679999999,
2024-07-16,600066,buy,22.2700114,5500,0.0,122.48506270000001,
2024-07-30,600183,sell,18.7290468,5300,-22432.36578804,99.26394803999999,止损
2024-07-30,600036,sell,30.29337768,4000,-2615.1867907200067,121.17351072,
2024-07-30,600436,sell,202.75580204,500,-4885.756671020004,101.37790102,
2024-07-30,600489,sell,15.31716615,7200,-12355.730468280002,110.28359628,
2024-07-30,600030,sell,17.96228852,6900,1120.698700212015,123.93979078800001,
2024-07-30,600029,sell,5.82,21300,515.0339999999997,123.96600000000001,
2024-07-30,600161,sell,23.61948432,5000,-3622.0326215999958,118.0974216,
2024-07-30,600066,sell,20.20505816,5500,-11468.370639880013,111.12781988,
2024-07-30,600460,buy,21.70484642,5300,0.0,115.035686026,
2024-07-30,600372,buy,12.6024259,9200,0.0,115.94231828000001,
2024-07-30,600377,buy,12.65013888,9200,0.0,116.38127769600001,
2024-07-30,600018,buy,5.89663845,19700,0.0,116.16377746500001,
2024-07-30,600176,buy,9.9885074,11600,0.0,115.86668583999999,
2024-07-30,600061,buy,5.73157211,20300,0.0,116.350913833,
2024-07-30,600025,buy,11.3392942,10200,0.0,115.66080084,
2024-07-30,600016,buy,3.27427344,35600,0.0,116.564134464,
2024-08-13,600482,sell,22.27575051,5600,1075.6191011440096,124.744202856,
2024-08-13,600460,sell,20.37699703,5300,-7145.599851259001,107.998084259,
2024-08-13,600372,sell,12.28488446,9200,-3034.4021850319987,113.020937032,
2024-08-13,600377,sell,12.94027968,9200,2550.244786943993,119.05057305599999,
2024-08-13,600018,sell,5.79117012,19700,-2191.812152364,114.086051364,
2024-08-13,600176,sell,9.90122918,11600,-1127.281610488004,114.854258488,
2024-08-13,600061,sell,5.69224743,20300,-913.8436268289952,115.552622829,
2024-08-13,600025,sell,11.2902912,10200,-614.9915702399885,115.16097024000001,
2024-08-13,600016,sell,3.17253048,35600,-3734.991461088008,112.942085088,
2024-08-13,600029,buy,5.65,20400,0.0,115.26,
2024-08-13,600066,buy,20.0476402,5700,0.0,114.27154914,
2024-08-13,600196,buy,23.29632873,4900,0.0,114.15201077699999,
2024-08-13,600233,buy,14.12917542,8100,0.0,114.446320902,
2024-08-13,600188,buy,13.46909065,8500,0.0,114.487270525,
2024-08-13,600309,buy,71.52023095,1600,0.0,114.43236952,
2024-08-13,600426,buy,22.18177806,5200,0.0,115.345245912,
2024-08-13,600161,buy,24.29066064,4700,0.0,114.166105008,
2024-08-13,600150,buy,38.97151526,2900,0.0,113.01739425399998,
2024-08-27,600029,sell,5.66,20400,88.53599999999278,115.464,
2024-08-27,600196,sell,22.0410747,4900,-6258.746013029988,108.00126603,
2024-08-27,600188,sell,13.12420736,8500,-3043.063727560002,111.55576256,
2024-08-27,600309,sell,68.13083225,1600,-5532.047251600001,109.0093316,
2024-08-27,600426,sell,20.99605068,5200,-6274.961839536001,109.179463536,
2024-08-27,600161,sell,23.56026288,4700,-3543.6027075360034,110.733235536,
2024-08-27,600150,sell,38.01929702,2900,-2871.6888573579636,110.25596135800002,
2024-08-27,600028,buy,6.7357734,16600,0.0,111.81383844000001,
2024-08-27,600377,buy,14.27492736,7800,0.0,111.344433408,
2024-08-27,600219,buy,3.32795533,33600,0.0,111.81929908800001,
2024-08-27,600036,buy,31.4894148,3500,0.0,110.2129518,
2024-08-27,600415,buy,7.97746964,14000,0.0,111.68457496,
2024-08-27,600031,buy,15.5205105,7200,0.0,111.74767560000001,
2024-08-27,600160,buy,16.1865704,6900,0.0,111.68733576000001,
2024-09-10,600066,sell,19.01979352,5700,-5967.138899064012,108.412823064,
2024-09-10,600028,sell,6.097845,16600,-10690.835666999992,101.22422700000001,
2024-09-10,600377,sell,13.82037344,7800,-3653.319488832014,107.79891283199998,
2024-09-10,600219,sell,3.1395805,33600,-6434.884192799989,105.4899048,
2024-09-10,600036,sell,28.20965676,3500,-11577.886938659998,98.73379866,
2024-09-10,600031,sell,14.7855829,7200,-5397.934916879996,106.45619688000001,
2024-09-10,600482,buy,22.14755894,4700,0.0,104.09352701799999,
2024-09-10,600010,buy,1.39,75500,0.0,104.945,
2024-09-10,600061,buy,5.64309158,18600,0.0,104.961503388,
2024-09-10,600406,buy,24.41986616,4300,0.0,105.005424488,
2024-09-10,600026,buy,12.2839244,8500,0.0,104.4133574,
2024-09-10,600426,buy,20.04168474,5200,0.0,104.21676064800002,
2024-09-26,600233,sell,16.31710692,8100,17590.07658394803,132.16856605200002,
2024-09-26,600415,sell,8.87149641,14000,12392.173830260013,124.20094974000001,
2024-09-26,600482,sell,21.25021795,4700,-4317.378677364992,99.876024365,
2024-09-26,600406,sell,25.2636026,4300,3519.43320082,108.63349118,
2024-09-26,600026,sell,13.6605711,8500,11585.382095650013,116.11485435000002,
2024-09-26,600426,sell,22.27817866,5200,11513.921854967979,115.84652903199999,
2024-09-26,600030,buy,21.88050336,5300,0.0,115.966667808,
2024-09-26,600036,buy,33.05921352,3500,0.0,115.70724732,
2024-09-26,600048,buy,8.92595376,13000,0.0,116.03739888000001,
2024-09-26,600436,buy,220.73762276,500,0.0,110.36881138,
2024-09-26,600309,buy,79.6391178,1400,0.0,111.49476492,
2024-09-26,600009,buy,33.33407499,3400,0.0,113.335854966,
2024-10-17,600010,sell,1.58,75500,14225.710000000021,119.29,
2024-10-17,600048,sell,10.10042136,13000,15136.773322320005,131.30547768000002,
2024-10-17,600436,sell,218.5535563,500,-1201.3100081500015,109.27677815,
2024-10-17,600309,sell,75.494331,1400,-5908.393583399986,105.6920634,
2024-10-17,600009,sell,33.39312561,3400,87.23548092598503,113.536627074,
2024-10-17,600039,buy,8.554716,13800,0.0,118.05508080000001,
2024-10-17,600415,buy,10.84621488,10900,0.0,118.22374219199999,
2024-10-17,600460,buy,24.28067456,4800,0.0,116.54723788800001,
2024-10-17,600161,buy,21.1223136,5600,0.0,118.28495616,
2024-10-17,600219,buy,3.72196257,31800,0.0,118.358409726,
2024-10-31,600160,sell,20.64774712,6900,30639.649912871988,142.469455128,
2024-10-31,600036,sell,34.90933344,3500,6353.237052959987,122.18266703999998,
2024-10-31,600039,sell,7.30396755,13800,-17361.123362190017,100.79475219,
2024-10-31,600415,sell,10.47288502,10900,-4183.449920718005,114.15444671799999,
2024-10-31,600219,sell,3.69479496,31800,-981.424477728011,117.49447972799999,
2024-10-31,600438,buy,30.75,3800,0.0,116.85000000000001,
2024-10-31,600111,buy,21.4333896,5500,0.0,117.88364280000002,
2024-10-31,600089,buy,13.83669632,8600,0.0,118.995588352,
2024-10-31,600010,buy,1.71,70100,0.0,119.87100000000001,
2024-10-31,600029,buy,6.16,19400,0.0,119.504,
2024-11-14,600061,sell,7.92392302,18600,42276.079815827994,147.384968172,
2024-11-14,600030,sell,31.79875644,5300,52398.20791486799,168.533409132,
2024-11-14,600460,sell,31.12958194,4800,32725.333430688013,149.421993312,
2024-11-14,600438,sell,28.9,3800,-7139.820000000007,109.82000000000001,
2024-11-14,600111,sell,24.1000788,5500,14534.240166599964,132.55043339999997,
2024-11-14,600089,sell,14.0130848,8600,1396.4283987200179,120.51252928000001,
2024-11-14,600010,sell,1.96,70100,17387.603999999992,137.39600000000002,
2024-11-14,600029,sell,6.05,19400,-2251.3699999999953,117.37,
2024-11-14,600104,buy,16.63425984,8100,0.0,134.737504704,
2024-11-14,600050,buy,5.30145289,25600,0.0,135.717193984,
2024-11-14,600482,buy,23.49850087,5700,0.0,133.941454959,
2024-11-14,600025,buy,9.604588,14100,0.0,135.42469079999998,
2024-11-14,600377,buy,12.64046752,10700,0.0,135.253002464,
2024-11-14,600436,buy,244.01198088,500,0.0,122.00599044,
2024-11-14,600026,buy,12.4090741,10900,0.0,135.25890769,
2024-11-14,600009,buy,35.44021377,3800,0.0,134.67281232599998,
2024-11-28,600050,sell,4.96223744,25600,-8810.948798464015,127.033278464,
2024-11-28,600482,sell,22.0275554,5700,-8509.946244779989,125.55706578,
2024-11-28,600025,sell,9.1341592,14100,-6761.837724719997,128.79164472,
2024-11-28,600436,sell,228.75877188,500,-7740.983885940004,114.37938594,
2024-11-28,600026,sell,11.9951174,10900,-4642.874809659988,130.74677966000002,
2024-11-28,600009,sell,34.26904314,3800,-4580.670757931977,130.222363932,
2024-11-28,600176,buy,10.98735814,11700,0.0,128.552090238,
2024-11-28,600415,buy,12.95847593,9900,0.0,128.288911707,
2024-11-28,600029,buy,6.79,19000,0.0,129.01,
2024-11-28,600233,buy,13.98331332,9200,0.0,128.646482544,
2024-11-28,600406,buy,23.98480756,5300,0.0,127.119480068,
2024-11-28,600115,buy,4.12,31300,0.0,128.956,
2024-12-12,600276,sell,47.86720012,3000,21049.890209639998,143.60160036000002,
2024-12-12,600161,sell,21.21114576,5600,378.6776797440252,118.78241625600002,
2024-12-12,600104,sell,17.33067024,8100,5500.545811055985,140.37842894399998,
2024-12-12,600377,sell,13.55924672,10700,9685.853500096011,145.083939904,
2024-12-12,600176,sell,11.56921294,11700,6672.341368602021,135.359791398,
2024-12-12,600233,sell,14.41117548,9200,3803.7490575840056,132.58281441600002,
2024-12-12,600406,sell,24.4136298,5300,2143.3656340599846,129.39223794,
2024-12-12,600115,sell,4.31,31300,5812.097000000009,134.903,
2024-12-12,600346,buy,15.0016759,9000,0.0,135.01508310000003,
2024-12-12,600183,buy,22.0787208,6100,0.0,134.68019688,
2024-12-12,600036,buy,36.2548752,3700,0.0,134.14303824,
2024-12-12,600309,buy,75.3463029,1700,0.0,128.08871493,
2024-12-12,600426,buy,22.90298185,5900,0.0,135.12759291499998,
2024-12-12,600030,buy,30.81569112,4300,0.0,132.50747181600002,
2024-12-12,600482,buy,23.5875526,5700,0.0,134.44904982,
2024-12-12,600011,buy,6.8905265,19600,0.0,135.0543194,
2024-12-26,600415,sell,13.46934837,9900,4924.290607137009,133.346548863,
2024-12-26,600029,sell,6.52,19000,-5253.880000000019,123.87999999999998,
2024-12-26,600346,sell,14.72190188,9000,-2650.463296920032,132.49711692,
2024-12-26,600309,sell,72.11929032,1700,-5608.524179543994,122.60279354400002,
2024-12-26,600426,sell,21.50633946,5900,-8367.077503813984,126.887402814,
2024-12-26,600030,sell,29.5800444,4300,-5440.475086920007,127.19419092,
2024-12-26,600482,sell,24.1799566,5700,3238.877047380025,137.82575262,
2024-12-26,600000,buy,10.03566278,13000,0.0,130.46361614,
2024-12-26,600026,buy,11.67578304,11200,0.0,130.76877004800002,
2024-12-26,600160,buy,23.84558176,5400,0.0,128.76614150400002,
2024-12-26,600025,buy,9.4673796,13800,0.0,130.64983848,
2024-12-26,600027,buy,5.53253184,23600,0.0,130.567751424,
2024-12-26,600161,buy,20.5300992,6300,0.0,129.33962495999998,
2024-12-26,600028,buy,6.409203,20400,0.0,130.74774119999998,
2025-01-10,600011,sell,6.0039133,19600,-17495.295420680006,117.67670068,
2025-01-10,600000,sell,9.83184371,13000,-2777.4618782299804,127.81396823,
2025-01-10,600025,sell,8.771537,13800,-9723.67509059998,121.04721060000001,
2025-01-10,600027,sell,4.71609919,23600,-19379.11048088399,111.29994088400001,
2025-01-10,600028,sell,6.044061,20400,-7572.195644399981,123.29884440000001,
2025-01-10,600066,buy,26.111394,4600,0.0,120.1124124,
2025-01-10,600111,buy,21.1137864,5700,0.0,120.34858248,
2025-01-10,600276,buy,42.51651601,2800,0.0,119.046244828,
2025-01-10,600426,buy,19.41625924,6200,0.0,120.380807288,
2025-01-10,600196,buy,23.34574818,5100,0.0,119.06331571800001,
2025-01-24,600036,sell,37.61910504,3700,4908.459719352017,139.19068864800002,
2025-01-24,600026,sell,12.4398024,11200,8417.69104511998,139.32578688,
2025-01-24,600160,sell,25.24710188,5400,7431.874297847986,136.334350152,
2025-01-24,600111,sell,21.5033028,5700,2097.6746540400054,122.56882596,
2025-01-24,600426,sell,20.1194638,6200,4235.127596439997,124.74067555999999,
2025-01-24,600196,sell,23.53354209,5100,837.7278763409995,120.02106465900002,
2025-01-24,600406,buy,22.72757872,5700,0.0,129.547198704,
2025-01-24,600436,buy,197.80951878,600,0.0,118.685711268,
2025-01-24,600025,buy,8.6441292,15100,0.0,130.52635092,
2025-01-24,600019,buy,6.60140536,19800,0.0,130.707826128,
2025-01-24,600031,buy,15.665562,8300,0.0,130.0241646,
2025-01-24,600150,buy,33.50617932,3900,0.0,130.674099348,
2025-02-17,600066,sell,24.8625882,4600,-5858.874585719997,114.36790572000001,
2025-02-17,600406,sell,23.01995752,5700,1535.345402135994,131.213757864,
2025-02-17,600019,sell,6.54332848,19800,-1279.4801279040112,129.557903904,
2025-02-17,600031,sell,16.7872936,8300,9171.037743120018,139.33453688,
2025-02-17,600150,sell,32.96063762,3900,-2256.1591167180013,128.546486718,
2025-02-17,600050,buy,6.30940737,20800,0.0,131.235673296,
2025-02-17,600196,buy,25.82660457,5000,0.0,129.13302285,
2025-02-17,600233,buy,13.68186498,9600,0.0,131.345903808,
2025-02-17,600023,buy,5.1768103,25400,0.0,131.49098161999999,
2025-02-17,600011,buy,6.3026634,20800,0.0,131.09539872,
